countryname,state_emp_now,occupation,public_educators,public_health_professionals,state_career,DemocracySupport,InstitutionSupport,Democracy,Education,Occupation,MiddleClass,Age,age2,Gender,Expenditures,IncDist,FreeMarket_Support,stateemployment,state_assistance,state_emp_middleclass
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,35.0,1225.0,1,383.8095,5.0,1.0,0.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,42.0,1764.0,1,432.4,5.0,1.0,1.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,44.0,1936.0,0,133.3333,4.0,1.0,,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.0,65.0,4225.0,0,123.3333,1.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,46.0,2116.0,0,198.0,2.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,83.0,6889.0,1,78.5,3.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,70.0,4900.0,1,130.6667,5.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,78.0,6084.0,0,109.3333,4.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,72.0,5184.0,1,93.2,3.0,0.0,,1.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,38.0,1444.0,0,170.6667,3.0,0.0,1.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,79.0,6241.0,0,47.0,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,77.0,5929.0,0,36.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,82.0,6724.0,1,22.0,1.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,43.0,1849.0,1,182.6667,2.0,0.0,0.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,41.0,1681.0,1,251.1111,3.0,1.0,1.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,45.0,2025.0,0,87.0,5.0,0.0,1.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,38.0,1444.0,1,196.2857,3.0,0.0,,1.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,34.0,1156.0,1,152.0,4.0,1.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,53.0,2809.0,0,78.66666,3.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,74.0,5476.0,0,44.0,2.0,0.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,60.0,3600.0,1,158.6956,5.0,1.0,0.0,1.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,78.0,6084.0,1,38.66667,4.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,77.0,5929.0,0,36.0,3.0,1.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,76.0,5776.0,0,47.0,2.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,69.0,4761.0,1,68.0,2.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,41.0,1681.0,1,265.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,80.0,6400.0,0,33.0,1.0,0.0,,0.0,0.0
lithuania,0,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,74.0,5476.0,0,54.66667,1.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,70.0,4900.0,1,152.0,2.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,80.0,6400.0,1,105.3333,2.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,30.0,900.0,1,114.1667,5.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,79.0,6241.0,0,72.0,5.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,63.0,3969.0,0,85.0,4.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,31.0,961.0,0,69.73684,4.0,0.0,,1.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,59.0,3481.0,1,72.66666,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,81.0,6561.0,1,136.0,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,86.0,7396.0,0,73.0,2.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,48.0,2304.0,1,111.6667,6.0,0.0,1.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,44.0,1936.0,1,175.6,4.0,0.0,1.0,0.0,0.0
lithuania,1,hotels and restaurants,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,67.0,4489.0,0,109.0,2.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,41.0,1681.0,1,160.8,5.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,75.0,5625.0,0,96.0,2.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20.0,400.0,1,209.2857,4.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,73.0,5329.0,1,285.3333,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,32.0,1024.0,1,161.9048,2.0,0.0,,1.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,51.0,2601.0,1,63.47826,6.0,0.0,,1.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,85.0,7225.0,1,109.6,4.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,57.0,3249.0,1,141.3333,5.0,0.0,0.0,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,62.0,3844.0,1,112.0,5.0,1.0,1.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,75.0,5625.0,0,103.3333,3.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,60.0,3600.0,1,146.0,7.0,0.0,,1.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,56.0,3136.0,1,214.6667,5.0,1.0,1.0,0.0,1.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,55.0,3025.0,1,91.5,5.0,1.0,1.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,55.0,3025.0,1,537.3333,4.0,0.0,1.0,0.0,1.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,43.0,1849.0,1,36.11111,4.0,1.0,1.0,0.0,0.0
lithuania,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,1,317.3333,5.0,0.0,1.0,1.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,86.0,7396.0,1,47.0,5.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,56.0,3136.0,0,131.5,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,80.0,6400.0,0,32.0,1.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,49.0,2401.0,0,65.0,5.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,67.0,4489.0,0,40.8,2.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,59.0,3481.0,1,98.0,1.0,1.0,1.0,1.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,56.0,3136.0,1,164.0,4.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,49.0,2401.0,1,146.4,4.0,1.0,0.0,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38.0,1444.0,1,219.0,7.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,79.0,6241.0,0,87.0,4.0,1.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,70.0,4900.0,1,153.3333,5.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,46.0,2116.0,0,65.33334,5.0,0.0,1.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,66.0,4356.0,0,71.78571,3.0,0.0,0.0,0.0,0.0
lithuania,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,32.0,1024.0,0,233.8889,2.0,0.0,0.0,1.0,0.0
lithuania,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,85.0,7225.0,1,82.0,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,77.0,5929.0,0,142.0,5.0,0.0,,0.0,0.0
lithuania,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,74.0,5476.0,0,84.0,5.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,69.0,4761.0,0,54.0,4.0,1.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,75.0,5625.0,0,92.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,76.0,5776.0,0,163.0,3.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,73.0,5329.0,0,105.0,3.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,58.0,3364.0,1,36.5,1.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,79.56522,5.0,1.0,,1.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,71.0,5041.0,1,73.33334,3.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,70.0,4900.0,1,153.3333,1.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,86.0,7396.0,0,119.0,1.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,69.0,4761.0,0,128.0,3.0,0.0,1.0,0.0,1.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,36.0,1296.0,1,222.6087,4.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,54.0,2916.0,1,109.5,5.0,0.0,,0.0,0.0
lithuania,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,52.0,2704.0,1,219.3333,4.0,0.0,0.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,40.0,1600.0,0,366.0,3.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,46.0,2116.0,1,324.2308,4.0,1.0,,1.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,80.0,6400.0,0,44.0,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,70.0,4900.0,1,84.66666,4.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,60.0,3600.0,1,73.0,1.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,76.0,5776.0,0,73.0,1.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,47.0,2209.0,1,316.6667,5.0,1.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,70.0,4900.0,1,72.66666,2.0,1.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,55.0,3025.0,0,182.6667,3.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,109.0,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,66.0,4356.0,0,204.0,5.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,51.0,2601.0,0,121.3333,1.0,0.0,0.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,47.0,2209.0,0,226.6667,5.0,0.0,1.0,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,1.0,0.0,0.0,28.0,784.0,0,108.0,6.0,0.0,1.0,0.0,0.0
lithuania,1,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,56.0,3136.0,0,55.0,2.0,0.0,,1.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,49.0,2401.0,0,382.5,5.0,1.0,0.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,73.0,5329.0,1,104.6667,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,64.0,4096.0,1,129.3333,5.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,50.0,2500.0,1,97.33334,3.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,71.0,5041.0,0,101.0,3.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,64.0,4096.0,0,62.0,3.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,30.0,900.0,0,605.3846,5.0,1.0,0.0,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,44.0,1936.0,1,162.8,2.0,0.0,0.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,42.0,1764.0,0,177.3333,4.0,0.0,1.0,0.0,1.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,29.0,841.0,0,166.1111,2.0,1.0,0.0,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,26.0,676.0,1,231.3333,2.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,81.0,6561.0,0,110.0,1.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,68.0,4624.0,1,88.0,3.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,31.0,961.0,1,218.0,2.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,68.0,4624.0,0,148.6667,2.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,67.0,4489.0,1,107.3333,4.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,60.0,3600.0,1,156.0,2.0,1.0,1.0,1.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,37.0,1369.0,1,144.75,1.0,0.0,,1.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,47.0,2209.0,1,180.4,2.0,1.0,0.0,1.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,73.0,5329.0,0,109.0,1.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,38.0,1444.0,0,106.0526,1.0,1.0,0.0,1.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,27.0,729.0,0,343.75,4.0,0.0,0.0,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,78.0,6084.0,1,329.0,4.0,1.0,,1.0,0.0
lithuania,1,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,78.0,6084.0,0,129.0,2.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,23.0,529.0,1,160.6667,3.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,73.0,5329.0,0,138.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,45.0,2025.0,1,144.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,80.0,6400.0,0,84.0,4.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,71.0,5041.0,0,95.0,5.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.0,1521.0,0,197.3913,3.0,0.0,0.0,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,23.0,529.0,1,305.5556,5.0,0.0,,1.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,35.0,1225.0,1,217.6191,5.0,0.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,121.0,3.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,65.0,4225.0,1,128.6667,3.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,41.0,1681.0,0,328.6667,3.0,1.0,1.0,0.0,1.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,65.0,4225.0,0,164.0,2.0,1.0,,0.0,0.0
lithuania,0,hotels and restaurants,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,22.0,484.0,0,176.0,3.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,60.0,3600.0,1,152.0,5.0,1.0,,1.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,110.0,3.0,0.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,42.0,1764.0,0,69.14286,3.0,0.0,,1.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,42.0,1764.0,1,111.0714,5.0,1.0,,1.0,0.0
lithuania,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,46.0,2116.0,1,138.2609,4.0,0.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,69.0,4761.0,0,71.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,78.0,6084.0,1,230.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,94.0,8836.0,1,136.6667,2.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,81.0,6561.0,0,97.33334,1.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,42.0,1764.0,1,541.4286,5.0,1.0,1.0,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,61.0,3721.0,1,180.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,82.0,6724.0,0,110.6667,6.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,1,347.5,5.0,0.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,79.0,6241.0,1,118.5,5.0,0.0,,1.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,31.0,961.0,1,126.9565,4.0,1.0,,0.0,0.0
lithuania,1,activities of households,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,63.0,3969.0,0,86.0,4.0,0.0,1.0,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,85.0,7225.0,0,55.0,1.0,1.0,,0.0,0.0
lithuania,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,77.0,5929.0,0,51.0,1.0,1.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,73.0,5329.0,0,127.0,1.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,72.0,5184.0,0,89.0,1.0,1.0,,0.0,0.0
lithuania,0,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,31.0,961.0,1,275.0,4.0,1.0,0.0,1.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,45.0,2025.0,1,281.3333,4.0,0.0,1.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,68.0,4624.0,0,77.5,2.0,1.0,0.0,0.0,0.0
lithuania,1,financial intermediation,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,73.0,5329.0,1,254.0,3.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,28.0,784.0,1,141.6667,4.0,0.0,0.0,1.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,81.0,6561.0,0,62.0,2.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,29.0,841.0,1,366.6667,5.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,60.0,3600.0,0,84.0,4.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,48.0,2304.0,1,211.2,4.0,1.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,74.0,5476.0,1,78.66666,1.0,1.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,52.0,2704.0,0,205.0,7.0,0.0,1.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,67.0,4489.0,0,73.0,4.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,47.0,2209.0,0,116.8,5.0,0.0,0.0,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,1.0,0.0,46.0,2116.0,0,199.5,8.0,0.0,1.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,33.0,1089.0,1,80.41666,6.0,0.0,,1.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,18.0,324.0,0,124.0,6.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,70.0,4900.0,0,62.0,4.0,0.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,52.0,2704.0,1,210.0,4.0,0.0,,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,37.0,1369.0,1,120.4167,6.0,0.0,1.0,1.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,53.0,2809.0,1,164.5,6.0,0.0,0.0,0.0,0.0
lithuania,0,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,42.0,1764.0,1,843.0,5.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,79.0,6241.0,0,96.5,5.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,1.0,,,38.0,1444.0,0,233.0,5.0,0.0,,0.0,
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,44.0,1936.0,0,194.3478,5.0,0.0,1.0,0.0,1.0
